27.03.2024 12:00 | Bot | [WARNING] send_post({'name': 'test', 'picture': 'AgACAgIAAxkBAAIC4GYD7cYZA1G9RIyiekdwlY_CJ8nCAAJh1TEbKn4hSAvbm_dSQphbAQADAgADbQADNAQ', 'content': 'Здесь котик', 'button1': ['Text', 'https://google.com'], 'button2': ['Text2', 'https://google2.com']}, 1423749884)
27.03.2024 12:01 | Bot | [WARNING] start() от @muqesq
27.03.2024 12:01 | Bot | [WARNING] Попытка повторого запуска: @muqesq
27.03.2024 12:01 | Bot | [CRITICAL] Бот отключён
27.03.2024 12:01 | Bot | [INFO] Создание классов и функций..
27.03.2024 12:01 | Bot | [INFO] Создание обработчиков команд..
27.03.2024 12:01 | Bot | [INFO] Запуск бота..
27.03.2024 12:01 | Bot | [INFO] Бот готов к работе
27.03.2024 12:01 | Bot | [WARNING] start() от @muqesq
27.03.2024 12:01 | Bot | [WARNING] Попытка повторого запуска: @muqesq
27.03.2024 12:01 | Bot | [WARNING] Обнаружен админ: @muqesq
27.03.2024 12:02 | Bot | [WARNING] send_post({'name': 'test', 'picture': 'AgACAgIAAxkBAAIC4GYD7cYZA1G9RIyiekdwlY_CJ8nCAAJh1TEbKn4hSAvbm_dSQphbAQADAgADbQADNAQ', 'content': 'Здесь котик', 'button1': ['Text', 'https://google.com'], 'button2': ['Text2', 'https://google2.com']}, 481733241)
27.03.2024 12:03 | Bot | [WARNING] send_post({'name': 'M1', 'picture': 'AgACAgIAAxkBAAICZmYD5YGK5TyZchXBKGQEcG1V-ev0AAK01DEbwBAQSNo2QHytGtadAQADAgADeQADNAQ', 'content': '123', 'button1': ["'ЗАБИРАЙ", "https://google.com'"], 'button2': ['ЗАБИРАЙ', 'https://google.com']}, 481733241)
27.03.2024 12:08 | Bot | [WARNING] send_post({'name': 'Q1', 'picture': 'AgACAgIAAxkBAAIDMGYD7p1fkT_T0lq3iIusedzZn11uAAKw3DEbTtcYSJ2HN4J0W611AQADAgADeAADNAQ', 'content': '1', 'button1': ['[text', 'https://link.com]\n\n[text', 'https://link.com]'], 'button2': ['Text', 'https://google.com']}, 481733241)
27.03.2024 12:10 | Bot | [WARNING] send_post({'name': 'N1', 'picture': 'AgACAgIAAxkBAAIDRWYD7_y4y0e4GYBYXDhRv3aob-YFAAK83DEbTtcYSFewr7-qIyBkAQADAgADeAADNAQ', 'content': '123', 'button1': ['Text', 'https://google.com'], 'button2': None}, 481733241)
27.03.2024 12:12 | Bot | [CRITICAL] Бот отключён
27.03.2024 12:13 | Bot | [INFO] Создание классов и функций..
27.03.2024 12:13 | Bot | [INFO] Создание обработчиков команд..
27.03.2024 12:13 | Bot | [INFO] Запуск бота..
27.03.2024 12:13 | Bot | [INFO] Бот готов к работе
27.03.2024 12:14 | Bot | [WARNING] send_post({'name': '1', 'picture': 'AgACAgIAAxkBAAIDXWYD8P_HIYP0yQEAAf1k2aag6j1PhQACytwxG07XGEiW_GhPqBpMzgEAAwIAA3gAAzQE', 'content': '123', 'button1': ['Текст', 'https://google.com'], 'button2': ['text', 'https://google.com']}, 481733241)
27.03.2024 12:15 | Bot | [WARNING] start() от @muqesq
27.03.2024 12:15 | Bot | [WARNING] Попытка повторого запуска: @muqesq
27.03.2024 12:15 | Bot | [WARNING] Обнаружен админ: @muqesq
